Input,Output,model,dataset
129,2,bigscience/bloomz-560m,Squad_2_
119,8,bigscience/bloomz-560m,Squad_2_
80,4,bigscience/bloomz-560m,Squad_2_
83,2,bigscience/bloomz-560m,Squad_2_
70,2,bigscience/bloomz-560m,Squad_2_
76,1,bigscience/bloomz-560m,Squad_2_
73,2,bigscience/bloomz-560m,Squad_2_
69,1,bigscience/bloomz-560m,Squad_2_
80,4,bigscience/bloomz-560m,Squad_2_
76,2,bigscience/bloomz-560m,Squad_2_
70,1,bigscience/bloomz-560m,Squad_2_
73,2,bigscience/bloomz-560m,Squad_2_
94,5,bigscience/bloomz-560m,Squad_2_
93,5,bigscience/bloomz-560m,Squad_2_
95,1,bigscience/bloomz-560m,Squad_2_
93,4,bigscience/bloomz-560m,Squad_2_
90,1,bigscience/bloomz-560m,Squad_2_
92,5,bigscience/bloomz-560m,Squad_2_
89,5,bigscience/bloomz-560m,Squad_2_
94,6,bigscience/bloomz-560m,Squad_2_
93,4,bigscience/bloomz-560m,Squad_2_
81,2,bigscience/bloomz-560m,Squad_2_
83,1,bigscience/bloomz-560m,Squad_2_
86,2,bigscience/bloomz-560m,Squad_2_
81,2,bigscience/bloomz-560m,Squad_2_
81,2,bigscience/bloomz-560m,Squad_2_
82,1,bigscience/bloomz-560m,Squad_2_
81,2,bigscience/bloomz-560m,Squad_2_
81,2,bigscience/bloomz-560m,Squad_2_
69,2,bigscience/bloomz-560m,Squad_2_
73,1,bigscience/bloomz-560m,Squad_2_
73,4,bigscience/bloomz-560m,Squad_2_
69,5,bigscience/bloomz-560m,Squad_2_
69,2,bigscience/bloomz-560m,Squad_2_
73,1,bigscience/bloomz-560m,Squad_2_
110,2,bigscience/bloomz-560m,Squad_2_
111,2,bigscience/bloomz-560m,Squad_2_
126,4,bigscience/bloomz-560m,Squad_2_
121,1,bigscience/bloomz-560m,Squad_2_
115,2,bigscience/bloomz-560m,Squad_2_
113,2,bigscience/bloomz-560m,Squad_2_
116,2,bigscience/bloomz-560m,Squad_2_
113,2,bigscience/bloomz-560m,Squad_2_
119,4,bigscience/bloomz-560m,Squad_2_
99,1,bigscience/bloomz-560m,Squad_2_
107,1,bigscience/bloomz-560m,Squad_2_
108,1,bigscience/bloomz-560m,Squad_2_
106,2,bigscience/bloomz-560m,Squad_2_
106,2,bigscience/bloomz-560m,Squad_2_
104,4,bigscience/bloomz-560m,Squad_2_
106,5,bigscience/bloomz-560m,Squad_2_
103,1,bigscience/bloomz-560m,Squad_2_
72,2,bigscience/bloomz-560m,Squad_2_
63,1,bigscience/bloomz-560m,Squad_2_
69,1,bigscience/bloomz-560m,Squad_2_
61,3,bigscience/bloomz-560m,Squad_2_
69,3,bigscience/bloomz-560m,Squad_2_
65,2,bigscience/bloomz-560m,Squad_2_
62,11,bigscience/bloomz-560m,Squad_2_
64,2,bigscience/bloomz-560m,Squad_2_
187,1,bigscience/bloomz-560m,Squad_2_
190,1,bigscience/bloomz-560m,Squad_2_
190,1,bigscience/bloomz-560m,Squad_2_
194,1,bigscience/bloomz-560m,Squad_2_
191,1,bigscience/bloomz-560m,Squad_2_
192,1,bigscience/bloomz-560m,Squad_2_
186,2,bigscience/bloomz-560m,Squad_2_
188,1,bigscience/bloomz-560m,Squad_2_
186,2,bigscience/bloomz-560m,Squad_2_
61,2,bigscience/bloomz-560m,Squad_2_
59,2,bigscience/bloomz-560m,Squad_2_
59,1,bigscience/bloomz-560m,Squad_2_
57,2,bigscience/bloomz-560m,Squad_2_
55,1,bigscience/bloomz-560m,Squad_2_
55,1,bigscience/bloomz-560m,Squad_2_
53,3,bigscience/bloomz-560m,Squad_2_
98,1,bigscience/bloomz-560m,Squad_2_
91,1,bigscience/bloomz-560m,Squad_2_
92,2,bigscience/bloomz-560m,Squad_2_
94,2,bigscience/bloomz-560m,Squad_2_
94,1,bigscience/bloomz-560m,Squad_2_
96,5,bigscience/bloomz-560m,Squad_2_
91,2,bigscience/bloomz-560m,Squad_2_
91,2,bigscience/bloomz-560m,Squad_2_
94,2,bigscience/bloomz-560m,Squad_2_
67,1,bigscience/bloomz-560m,Squad_2_
52,2,bigscience/bloomz-560m,Squad_2_
56,10,bigscience/bloomz-560m,Squad_2_
66,1,bigscience/bloomz-560m,Squad_2_
52,1,bigscience/bloomz-560m,Squad_2_
56,9,bigscience/bloomz-560m,Squad_2_
54,1,bigscience/bloomz-560m,Squad_2_
59,1,bigscience/bloomz-560m,Squad_2_
96,1,bigscience/bloomz-560m,Squad_2_
88,2,bigscience/bloomz-560m,Squad_2_
84,3,bigscience/bloomz-560m,Squad_2_
97,2,bigscience/bloomz-560m,Squad_2_
94,1,bigscience/bloomz-560m,Squad_2_
84,1,bigscience/bloomz-560m,Squad_2_
87,1,bigscience/bloomz-560m,Squad_2_
87,2,bigscience/bloomz-560m,Squad_2_
89,1,bigscience/bloomz-560m,Squad_2_
199,1,bigscience/bloomz-560m,Squad_2_
201,2,bigscience/bloomz-560m,Squad_2_
195,2,bigscience/bloomz-560m,Squad_2_
201,1,bigscience/bloomz-560m,Squad_2_
201,3,bigscience/bloomz-560m,Squad_2_
195,2,bigscience/bloomz-560m,Squad_2_
195,2,bigscience/bloomz-560m,Squad_2_
195,2,bigscience/bloomz-560m,Squad_2_
196,1,bigscience/bloomz-560m,Squad_2_
201,2,bigscience/bloomz-560m,Squad_2_
49,2,bigscience/bloomz-560m,Squad_2_
55,2,bigscience/bloomz-560m,Squad_2_
50,1,bigscience/bloomz-560m,Squad_2_
53,1,bigscience/bloomz-560m,Squad_2_
48,3,bigscience/bloomz-560m,Squad_2_
50,1,bigscience/bloomz-560m,Squad_2_
47,1,bigscience/bloomz-560m,Squad_2_
143,1,bigscience/bloomz-560m,Squad_2_
144,1,bigscience/bloomz-560m,Squad_2_
145,1,bigscience/bloomz-560m,Squad_2_
144,2,bigscience/bloomz-560m,Squad_2_
143,1,bigscience/bloomz-560m,Squad_2_
136,4,bigscience/bloomz-560m,Squad_2_
138,3,bigscience/bloomz-560m,Squad_2_
137,4,bigscience/bloomz-560m,Squad_2_
141,2,bigscience/bloomz-560m,Squad_2_
134,2,bigscience/bloomz-560m,Squad_2_
137,2,bigscience/bloomz-560m,Squad_2_
136,1,bigscience/bloomz-560m,Squad_2_
138,3,bigscience/bloomz-560m,Squad_2_
143,2,bigscience/bloomz-560m,Squad_2_
134,2,bigscience/bloomz-560m,Squad_2_
137,2,bigscience/bloomz-560m,Squad_2_
136,2,bigscience/bloomz-560m,Squad_2_
133,3,bigscience/bloomz-560m,Squad_2_
171,5,bigscience/bloomz-560m,Squad_2_
176,1,bigscience/bloomz-560m,Squad_2_
172,1,bigscience/bloomz-560m,Squad_2_
176,1,bigscience/bloomz-560m,Squad_2_
170,2,bigscience/bloomz-560m,Squad_2_
169,2,bigscience/bloomz-560m,Squad_2_
165,4,bigscience/bloomz-560m,Squad_2_
168,3,bigscience/bloomz-560m,Squad_2_
165,2,bigscience/bloomz-560m,Squad_2_
166,1,bigscience/bloomz-560m,Squad_2_
53,3,bigscience/bloomz-560m,Squad_2_
57,1,bigscience/bloomz-560m,Squad_2_
58,1,bigscience/bloomz-560m,Squad_2_
57,1,bigscience/bloomz-560m,Squad_2_
59,1,bigscience/bloomz-560m,Squad_2_
59,17,bigscience/bloomz-560m,Squad_2_
63,1,bigscience/bloomz-560m,Squad_2_
55,2,bigscience/bloomz-560m,Squad_2_
156,3,bigscience/bloomz-560m,Squad_2_
165,2,bigscience/bloomz-560m,Squad_2_
167,1,bigscience/bloomz-560m,Squad_2_
156,1,bigscience/bloomz-560m,Squad_2_
169,2,bigscience/bloomz-560m,Squad_2_
157,3,bigscience/bloomz-560m,Squad_2_
157,3,bigscience/bloomz-560m,Squad_2_
156,1,bigscience/bloomz-560m,Squad_2_
159,1,bigscience/bloomz-560m,Squad_2_
147,1,bigscience/bloomz-560m,Squad_2_
154,1,bigscience/bloomz-560m,Squad_2_
152,1,bigscience/bloomz-560m,Squad_2_
150,1,bigscience/bloomz-560m,Squad_2_
150,2,bigscience/bloomz-560m,Squad_2_
148,3,bigscience/bloomz-560m,Squad_2_
144,7,bigscience/bloomz-560m,Squad_2_
145,1,bigscience/bloomz-560m,Squad_2_
166,2,bigscience/bloomz-560m,Squad_2_
178,4,bigscience/bloomz-560m,Squad_2_
169,4,bigscience/bloomz-560m,Squad_2_
169,1,bigscience/bloomz-560m,Squad_2_
174,1,bigscience/bloomz-560m,Squad_2_
163,5,bigscience/bloomz-560m,Squad_2_
165,1,bigscience/bloomz-560m,Squad_2_
168,2,bigscience/bloomz-560m,Squad_2_
167,2,bigscience/bloomz-560m,Squad_2_
91,1,bigscience/bloomz-560m,Squad_2_
98,2,bigscience/bloomz-560m,Squad_2_
94,1,bigscience/bloomz-560m,Squad_2_
93,2,bigscience/bloomz-560m,Squad_2_
94,1,bigscience/bloomz-560m,Squad_2_
90,1,bigscience/bloomz-560m,Squad_2_
89,2,bigscience/bloomz-560m,Squad_2_
89,2,bigscience/bloomz-560m,Squad_2_
92,1,bigscience/bloomz-560m,Squad_2_
83,1,bigscience/bloomz-560m,Squad_2_
86,2,bigscience/bloomz-560m,Squad_2_
91,1,bigscience/bloomz-560m,Squad_2_
84,4,bigscience/bloomz-560m,Squad_2_
85,1,bigscience/bloomz-560m,Squad_2_
82,1,bigscience/bloomz-560m,Squad_2_
82,2,bigscience/bloomz-560m,Squad_2_
82,2,bigscience/bloomz-560m,Squad_2_
85,2,bigscience/bloomz-560m,Squad_2_
96,1,bigscience/bloomz-560m,Squad_2_
97,1,bigscience/bloomz-560m,Squad_2_
93,1,bigscience/bloomz-560m,Squad_2_
101,2,bigscience/bloomz-560m,Squad_2_
96,2,bigscience/bloomz-560m,Squad_2_
98,1,bigscience/bloomz-560m,Squad_2_
93,3,bigscience/bloomz-560m,Squad_2_
97,1,bigscience/bloomz-560m,Squad_2_
95,1,bigscience/bloomz-560m,Squad_2_
73,3,bigscience/bloomz-560m,Squad_2_
72,1,bigscience/bloomz-560m,Squad_2_
78,2,bigscience/bloomz-560m,Squad_2_
71,2,bigscience/bloomz-560m,Squad_2_
74,3,bigscience/bloomz-560m,Squad_2_
72,3,bigscience/bloomz-560m,Squad_2_
78,3,bigscience/bloomz-560m,Squad_2_
69,3,bigscience/bloomz-560m,Squad_2_
72,3,bigscience/bloomz-560m,Squad_2_
93,3,bigscience/bloomz-560m,Squad_2_
96,1,bigscience/bloomz-560m,Squad_2_
95,2,bigscience/bloomz-560m,Squad_2_
90,2,bigscience/bloomz-560m,Squad_2_
90,2,bigscience/bloomz-560m,Squad_2_
85,1,bigscience/bloomz-560m,Squad_2_
88,1,bigscience/bloomz-560m,Squad_2_
82,3,bigscience/bloomz-560m,Squad_2_
81,1,bigscience/bloomz-560m,Squad_2_
87,1,bigscience/bloomz-560m,Squad_2_
85,3,bigscience/bloomz-560m,Squad_2_
86,1,bigscience/bloomz-560m,Squad_2_
84,7,bigscience/bloomz-560m,Squad_2_
83,1,bigscience/bloomz-560m,Squad_2_
82,1,bigscience/bloomz-560m,Squad_2_
134,3,bigscience/bloomz-560m,Squad_2_
124,1,bigscience/bloomz-560m,Squad_2_
130,2,bigscience/bloomz-560m,Squad_2_
131,3,bigscience/bloomz-560m,Squad_2_
127,1,bigscience/bloomz-560m,Squad_2_
124,3,bigscience/bloomz-560m,Squad_2_
124,4,bigscience/bloomz-560m,Squad_2_
124,2,bigscience/bloomz-560m,Squad_2_
124,2,bigscience/bloomz-560m,Squad_2_
125,2,bigscience/bloomz-560m,Squad_2_
101,2,bigscience/bloomz-560m,Squad_2_
103,2,bigscience/bloomz-560m,Squad_2_
102,1,bigscience/bloomz-560m,Squad_2_
106,1,bigscience/bloomz-560m,Squad_2_
110,1,bigscience/bloomz-560m,Squad_2_
102,2,bigscience/bloomz-560m,Squad_2_
101,1,bigscience/bloomz-560m,Squad_2_
101,1,bigscience/bloomz-560m,Squad_2_
101,2,bigscience/bloomz-560m,Squad_2_
101,2,bigscience/bloomz-560m,Squad_2_
108,1,bigscience/bloomz-560m,Squad_2_
110,1,bigscience/bloomz-560m,Squad_2_
110,2,bigscience/bloomz-560m,Squad_2_
117,6,bigscience/bloomz-560m,Squad_2_
109,2,bigscience/bloomz-560m,Squad_2_
109,2,bigscience/bloomz-560m,Squad_2_
103,2,bigscience/bloomz-560m,Squad_2_
106,1,bigscience/bloomz-560m,Squad_2_
103,1,bigscience/bloomz-560m,Squad_2_
74,1,bigscience/bloomz-560m,Squad_2_
72,1,bigscience/bloomz-560m,Squad_2_
71,1,bigscience/bloomz-560m,Squad_2_
75,1,bigscience/bloomz-560m,Squad_2_
71,1,bigscience/bloomz-560m,Squad_2_
68,4,bigscience/bloomz-560m,Squad_2_
71,4,bigscience/bloomz-560m,Squad_2_
70,2,bigscience/bloomz-560m,Squad_2_
68,1,bigscience/bloomz-560m,Squad_2_
53,2,bigscience/bloomz-560m,Squad_2_
47,3,bigscience/bloomz-560m,Squad_2_
57,2,bigscience/bloomz-560m,Squad_2_
47,3,bigscience/bloomz-560m,Squad_2_
46,17,bigscience/bloomz-560m,Squad_2_
47,2,bigscience/bloomz-560m,Squad_2_
80,2,bigscience/bloomz-560m,Squad_2_
82,3,bigscience/bloomz-560m,Squad_2_
77,3,bigscience/bloomz-560m,Squad_2_
83,2,bigscience/bloomz-560m,Squad_2_
80,2,bigscience/bloomz-560m,Squad_2_
80,6,bigscience/bloomz-560m,Squad_2_
80,2,bigscience/bloomz-560m,Squad_2_
47,2,bigscience/bloomz-560m,Squad_2_
55,1,bigscience/bloomz-560m,Squad_2_
57,3,bigscience/bloomz-560m,Squad_2_
45,8,bigscience/bloomz-560m,Squad_2_
44,8,bigscience/bloomz-560m,Squad_2_
73,2,bigscience/bloomz-560m,Squad_2_
71,1,bigscience/bloomz-560m,Squad_2_
74,3,bigscience/bloomz-560m,Squad_2_
82,2,bigscience/bloomz-560m,Squad_2_
76,1,bigscience/bloomz-560m,Squad_2_
76,2,bigscience/bloomz-560m,Squad_2_
73,2,bigscience/bloomz-560m,Squad_2_
76,2,bigscience/bloomz-560m,Squad_2_
75,11,bigscience/bloomz-560m,Squad_2_
71,2,bigscience/bloomz-560m,Squad_2_
79,3,bigscience/bloomz-560m,Squad_2_
73,3,bigscience/bloomz-560m,Squad_2_
75,2,bigscience/bloomz-560m,Squad_2_
72,3,bigscience/bloomz-560m,Squad_2_
70,2,bigscience/bloomz-560m,Squad_2_
72,3,bigscience/bloomz-560m,Squad_2_
106,4,bigscience/bloomz-560m,Squad_2_
108,3,bigscience/bloomz-560m,Squad_2_
113,1,bigscience/bloomz-560m,Squad_2_
108,4,bigscience/bloomz-560m,Squad_2_
104,4,bigscience/bloomz-560m,Squad_2_
108,4,bigscience/bloomz-560m,Squad_2_
106,4,bigscience/bloomz-560m,Squad_2_
103,4,bigscience/bloomz-560m,Squad_2_
105,8,bigscience/bloomz-560m,Squad_2_
61,1,bigscience/bloomz-560m,Squad_2_
61,1,bigscience/bloomz-560m,Squad_2_
61,1,bigscience/bloomz-560m,Squad_2_
63,1,bigscience/bloomz-560m,Squad_2_
61,3,bigscience/bloomz-560m,Squad_2_
62,1,bigscience/bloomz-560m,Squad_2_
66,1,bigscience/bloomz-560m,Squad_2_
55,2,bigscience/bloomz-560m,Squad_2_
58,2,bigscience/bloomz-560m,Squad_2_
58,2,bigscience/bloomz-560m,Squad_2_
53,2,bigscience/bloomz-560m,Squad_2_
57,2,bigscience/bloomz-560m,Squad_2_
56,2,bigscience/bloomz-560m,Squad_2_
55,2,bigscience/bloomz-560m,Squad_2_
158,2,bigscience/bloomz-560m,Squad_2_
153,2,bigscience/bloomz-560m,Squad_2_
154,2,bigscience/bloomz-560m,Squad_2_
153,1,bigscience/bloomz-560m,Squad_2_
153,1,bigscience/bloomz-560m,Squad_2_
151,1,bigscience/bloomz-560m,Squad_2_
151,1,bigscience/bloomz-560m,Squad_2_
153,1,bigscience/bloomz-560m,Squad_2_
149,3,bigscience/bloomz-560m,Squad_2_
149,3,bigscience/bloomz-560m,Squad_2_
70,2,bigscience/bloomz-560m,Squad_2_
68,1,bigscience/bloomz-560m,Squad_2_
67,2,bigscience/bloomz-560m,Squad_2_
73,2,bigscience/bloomz-560m,Squad_2_
68,2,bigscience/bloomz-560m,Squad_2_
64,1,bigscience/bloomz-560m,Squad_2_
64,2,bigscience/bloomz-560m,Squad_2_
64,3,bigscience/bloomz-560m,Squad_2_
64,3,bigscience/bloomz-560m,Squad_2_
64,2,bigscience/bloomz-560m,Squad_2_
70,2,bigscience/bloomz-560m,Squad_2_
72,1,bigscience/bloomz-560m,Squad_2_
76,1,bigscience/bloomz-560m,Squad_2_
75,2,bigscience/bloomz-560m,Squad_2_
71,1,bigscience/bloomz-560m,Squad_2_
75,1,bigscience/bloomz-560m,Squad_2_
74,5,bigscience/bloomz-560m,Squad_2_
69,1,bigscience/bloomz-560m,Squad_2_
72,1,bigscience/bloomz-560m,Squad_2_
56,1,bigscience/bloomz-560m,Squad_2_
52,1,bigscience/bloomz-560m,Squad_2_
55,2,bigscience/bloomz-560m,Squad_2_
56,2,bigscience/bloomz-560m,Squad_2_
55,2,bigscience/bloomz-560m,Squad_2_
51,2,bigscience/bloomz-560m,Squad_2_
51,2,bigscience/bloomz-560m,Squad_2_
55,3,bigscience/bloomz-560m,Squad_2_
46,1,bigscience/bloomz-560m,Squad_2_
49,2,bigscience/bloomz-560m,Squad_2_
46,1,bigscience/bloomz-560m,Squad_2_
46,1,bigscience/bloomz-560m,Squad_2_
103,1,bigscience/bloomz-560m,Squad_2_
98,1,bigscience/bloomz-560m,Squad_2_
96,1,bigscience/bloomz-560m,Squad_2_
99,5,bigscience/bloomz-560m,Squad_2_
100,3,bigscience/bloomz-560m,Squad_2_
103,2,bigscience/bloomz-560m,Squad_2_
98,1,bigscience/bloomz-560m,Squad_2_
96,1,bigscience/bloomz-560m,Squad_2_
98,2,bigscience/bloomz-560m,Squad_2_
96,2,bigscience/bloomz-560m,Squad_2_
158,1,bigscience/bloomz-560m,Squad_2_
160,1,bigscience/bloomz-560m,Squad_2_
156,1,bigscience/bloomz-560m,Squad_2_
160,1,bigscience/bloomz-560m,Squad_2_
158,1,bigscience/bloomz-560m,Squad_2_
161,1,bigscience/bloomz-560m,Squad_2_
152,1,bigscience/bloomz-560m,Squad_2_
158,1,bigscience/bloomz-560m,Squad_2_
154,1,bigscience/bloomz-560m,Squad_2_
113,1,bigscience/bloomz-560m,Squad_2_
121,2,bigscience/bloomz-560m,Squad_2_
119,1,bigscience/bloomz-560m,Squad_2_
112,2,bigscience/bloomz-560m,Squad_2_
114,2,bigscience/bloomz-560m,Squad_2_
113,1,bigscience/bloomz-560m,Squad_2_
114,2,bigscience/bloomz-560m,Squad_2_
113,2,bigscience/bloomz-560m,Squad_2_
120,2,bigscience/bloomz-560m,Squad_2_
112,2,bigscience/bloomz-560m,Squad_2_
174,2,bigscience/bloomz-560m,Squad_2_
176,2,bigscience/bloomz-560m,Squad_2_
180,2,bigscience/bloomz-560m,Squad_2_
172,3,bigscience/bloomz-560m,Squad_2_
169,2,bigscience/bloomz-560m,Squad_2_
174,1,bigscience/bloomz-560m,Squad_2_
176,2,bigscience/bloomz-560m,Squad_2_
182,1,bigscience/bloomz-560m,Squad_2_
172,3,bigscience/bloomz-560m,Squad_2_
170,2,bigscience/bloomz-560m,Squad_2_
101,4,bigscience/bloomz-560m,Squad_2_
95,1,bigscience/bloomz-560m,Squad_2_
97,2,bigscience/bloomz-560m,Squad_2_
108,1,bigscience/bloomz-560m,Squad_2_
103,1,bigscience/bloomz-560m,Squad_2_
102,4,bigscience/bloomz-560m,Squad_2_
99,1,bigscience/bloomz-560m,Squad_2_
97,2,bigscience/bloomz-560m,Squad_2_
97,2,bigscience/bloomz-560m,Squad_2_
103,1,bigscience/bloomz-560m,Squad_2_
124,1,bigscience/bloomz-560m,Squad_2_
130,1,bigscience/bloomz-1b,Squad_2_
130,4,bigscience/bloomz-1b,Squad_2_
131,4,bigscience/bloomz-1b,Squad_2_
129,1,bigscience/bloomz-1b,Squad_2_
134,1,bigscience/bloomz-1b,Squad_2_
135,1,bigscience/bloomz-1b,Squad_2_
130,1,bigscience/bloomz-1b,Squad_2_
132,1,bigscience/bloomz-1b,Squad_2_
130,6,bigscience/bloomz-1b,Squad_2_
246,3,bigscience/bloomz-1b,Squad_2_
243,2,bigscience/bloomz-1b,Squad_2_
242,1,bigscience/bloomz-1b,Squad_2_
250,4,bigscience/bloomz-1b,Squad_2_
244,2,bigscience/bloomz-1b,Squad_2_
242,3,bigscience/bloomz-1b,Squad_2_
243,2,bigscience/bloomz-1b,Squad_2_
244,1,bigscience/bloomz-1b,Squad_2_
69,1,bigscience/bloomz-1b,Squad_2_
71,2,bigscience/bloomz-1b,Squad_2_
68,1,bigscience/bloomz-1b,Squad_2_
71,2,bigscience/bloomz-1b,Squad_2_
171,1,bigscience/bloomz-1b,Squad_2_
173,6,bigscience/bloomz-1b,Squad_2_
170,1,bigscience/bloomz-1b,Squad_2_
172,2,bigscience/bloomz-1b,Squad_2_
172,1,bigscience/bloomz-1b,Squad_2_
175,6,bigscience/bloomz-1b,Squad_2_
176,2,bigscience/bloomz-1b,Squad_2_
123,1,bigscience/bloomz-1b,Squad_2_
120,1,bigscience/bloomz-1b,Squad_2_
119,1,bigscience/bloomz-1b,Squad_2_
98,1,bigscience/bloomz-1b,Squad_2_
101,1,bigscience/bloomz-1b,Squad_2_
100,1,bigscience/bloomz-1b,Squad_2_
101,1,bigscience/bloomz-1b,Squad_2_
99,1,bigscience/bloomz-1b,Squad_2_
118,2,bigscience/bloomz-1b,Squad_2_
118,2,bigscience/bloomz-1b,Squad_2_
118,2,bigscience/bloomz-1b,Squad_2_
117,6,bigscience/bloomz-1b,Squad_2_
140,3,bigscience/bloomz-1b,Squad_2_
135,1,bigscience/bloomz-1b,Squad_2_
134,2,bigscience/bloomz-1b,Squad_2_
137,2,bigscience/bloomz-1b,Squad_2_
136,2,bigscience/bloomz-1b,Squad_2_
110,1,bigscience/bloomz-1b,Squad_2_
111,1,bigscience/bloomz-1b,Squad_2_
112,2,bigscience/bloomz-1b,Squad_2_
113,1,bigscience/bloomz-1b,Squad_2_
110,1,bigscience/bloomz-1b,Squad_2_
111,3,bigscience/bloomz-1b,Squad_2_
110,1,bigscience/bloomz-1b,Squad_2_
143,1,bigscience/bloomz-1b,Squad_2_
146,1,bigscience/bloomz-1b,Squad_2_
144,2,bigscience/bloomz-1b,Squad_2_
145,2,bigscience/bloomz-1b,Squad_2_
143,1,bigscience/bloomz-1b,Squad_2_
140,2,bigscience/bloomz-1b,Squad_2_
141,8,bigscience/bloomz-1b,Squad_2_
87,2,bigscience/bloomz-1b,Squad_2_
87,2,bigscience/bloomz-1b,Squad_2_
89,2,bigscience/bloomz-1b,Squad_2_
89,2,bigscience/bloomz-1b,Squad_2_
300,2,bigscience/bloomz-1b,Squad_2_
297,1,bigscience/bloomz-1b,Squad_2_
297,1,bigscience/bloomz-1b,Squad_2_
298,2,bigscience/bloomz-1b,Squad_2_
295,2,bigscience/bloomz-1b,Squad_2_
299,1,bigscience/bloomz-1b,Squad_2_
297,1,bigscience/bloomz-1b,Squad_2_
140,1,bigscience/bloomz-1b,Squad_2_
134,1,bigscience/bloomz-1b,Squad_2_
136,1,bigscience/bloomz-1b,Squad_2_
139,1,bigscience/bloomz-1b,Squad_2_
138,1,bigscience/bloomz-1b,Squad_2_
134,1,bigscience/bloomz-1b,Squad_2_
64,1,bigscience/bloomz-1b,Squad_2_
64,1,bigscience/bloomz-1b,Squad_2_
62,1,bigscience/bloomz-1b,Squad_2_
65,1,bigscience/bloomz-1b,Squad_2_
62,3,bigscience/bloomz-1b,Squad_2_
65,1,bigscience/bloomz-1b,Squad_2_
121,5,bigscience/bloomz-1b,Squad_2_
121,5,bigscience/bloomz-1b,Squad_2_
122,1,bigscience/bloomz-1b,Squad_2_
121,2,bigscience/bloomz-1b,Squad_2_
122,2,bigscience/bloomz-1b,Squad_2_
124,1,bigscience/bloomz-1b,Squad_2_
125,2,bigscience/bloomz-1b,Squad_2_
131,1,bigscience/bloomz-1b,Squad_2_
129,1,bigscience/bloomz-1b,Squad_2_
132,3,bigscience/bloomz-1b,Squad_2_
136,1,bigscience/bloomz-1b,Squad_2_
132,2,bigscience/bloomz-1b,Squad_2_
133,3,bigscience/bloomz-1b,Squad_2_
112,3,bigscience/bloomz-1b,Squad_2_
112,2,bigscience/bloomz-1b,Squad_2_
113,1,bigscience/bloomz-1b,Squad_2_
116,1,bigscience/bloomz-1b,Squad_2_
114,1,bigscience/bloomz-1b,Squad_2_
115,3,bigscience/bloomz-1b,Squad_2_
115,3,bigscience/bloomz-1b,Squad_2_
118,1,bigscience/bloomz-1b,Squad_2_
115,2,bigscience/bloomz-1b,Squad_2_
118,3,bigscience/bloomz-1b,Squad_2_
115,1,bigscience/bloomz-1b,Squad_2_
115,2,bigscience/bloomz-1b,Squad_2_
222,1,bigscience/bloomz-1b,Squad_2_
220,1,bigscience/bloomz-1b,Squad_2_
221,1,bigscience/bloomz-1b,Squad_2_
221,2,bigscience/bloomz-1b,Squad_2_
222,1,bigscience/bloomz-1b,Squad_2_
219,5,bigscience/bloomz-1b,Squad_2_
106,1,bigscience/bloomz-1b,Squad_2_
106,5,bigscience/bloomz-1b,Squad_2_
108,1,bigscience/bloomz-1b,Squad_2_
106,1,bigscience/bloomz-1b,Squad_2_
106,1,bigscience/bloomz-1b,Squad_2_
109,1,bigscience/bloomz-1b,Squad_2_
109,1,bigscience/bloomz-1b,Squad_2_
188,3,bigscience/bloomz-1b,Squad_2_
194,1,bigscience/bloomz-1b,Squad_2_
191,3,bigscience/bloomz-1b,Squad_2_
191,1,bigscience/bloomz-1b,Squad_2_
69,1,bigscience/bloomz-1b,Squad_2_
74,1,bigscience/bloomz-1b,Squad_2_
68,3,bigscience/bloomz-1b,Squad_2_
75,1,bigscience/bloomz-1b,Squad_2_
70,1,bigscience/bloomz-1b,Squad_2_
87,1,bigscience/bloomz-1b,Squad_2_
86,2,bigscience/bloomz-1b,Squad_2_
84,2,bigscience/bloomz-1b,Squad_2_
101,1,bigscience/bloomz-1b,Squad_2_
99,3,bigscience/bloomz-1b,Squad_2_
98,1,bigscience/bloomz-1b,Squad_2_
97,1,bigscience/bloomz-1b,Squad_2_
96,3,bigscience/bloomz-1b,Squad_2_
93,1,bigscience/bloomz-1b,Squad_2_
102,1,bigscience/bloomz-1b,Squad_2_
101,1,bigscience/bloomz-1b,Squad_2_
103,1,bigscience/bloomz-1b,Squad_2_
101,1,bigscience/bloomz-1b,Squad_2_
101,1,bigscience/bloomz-1b,Squad_2_
69,2,bigscience/bloomz-1b,Squad_2_
70,3,bigscience/bloomz-1b,Squad_2_
69,2,bigscience/bloomz-1b,Squad_2_
125,2,bigscience/bloomz-1b,Squad_2_
122,1,bigscience/bloomz-1b,Squad_2_
126,1,bigscience/bloomz-1b,Squad_2_
123,2,bigscience/bloomz-1b,Squad_2_
125,3,bigscience/bloomz-1b,Squad_2_
126,1,bigscience/bloomz-1b,Squad_2_
125,2,bigscience/bloomz-1b,Squad_2_
185,3,bigscience/bloomz-1b,Squad_2_
188,1,bigscience/bloomz-1b,Squad_2_
189,3,bigscience/bloomz-1b,Squad_2_
188,1,bigscience/bloomz-1b,Squad_2_
187,3,bigscience/bloomz-1b,Squad_2_
186,3,bigscience/bloomz-1b,Squad_2_
72,1,bigscience/bloomz-1b,Squad_2_
71,3,bigscience/bloomz-1b,Squad_2_
70,5,bigscience/bloomz-1b,Squad_2_
58,4,bigscience/bloomz-1b,Squad_2_
54,4,bigscience/bloomz-1b,Squad_2_
